irresolvable	2	1
irrespective	3	4
irrespectively	4	2
irresponsibility	0	3
irresponsible	1	5
irresponsibleness	0	4
irresponsibly	1	5
irresponsive	1	0
irresponsiveness	1	0
irretrievability	1	0
irretrievable	1	1
irretrievably	1	1
irreverence	2	6
irreverent	1	5
irreverently	1	5
irreversibility	1	1
irreversible	1	4
irreversibleness	2	1
irreversibly	2	4
irrevocability	1	1
irrevocable	2	4
irrevocableness	2	0
irrevocably	1	1
irrigate	2	3
irrigation	2	3
irrigational	4	6
irrigator	5	6
irritability	1	6
irritable	1	7
irritableness	0	6
irritably	0	7
irritant	1	6
irritate	1	6
irritated	1	6
irritates	1	6
irritating	1	6
irritation	1	6
irritator	1	6
is	4	4
islamic	4	4
islamist	1	6
islamization	4	6
island	5	2
islander	4	4
isle	5	3
islet	4	2
isoform	4	4
isogeothermal	3	1
isograph	4	4
isographic	4	2
isolate	2	3
isolated	2	2
isolation	1	2
isolationism	1	1
isolationist	2	1
isolative	1	1
isolator	2	1
isomer	4	4
isomeric	4	4
isometric	4	5
isomorphic	4	1
isomorphism	3	3
isopropyl	4	4
isosceles	4	1
isostatic	4	0
isotherm	4	1
isothermal	3	3
isothermally	4	0
isotone	4	2
isotonic	4	4
isotope	3	3
isotopic	4	1
isotropic	4	2
isotropy	4	1
issuable	4	4
issuance	4	6
issue	2	6
issued	4	5
issueless	2	0
issuer	4	6
isthmus	4	4
it	4	3
italian	4	4
italic	4	4
italicization	4	5
italicize	4	5
itch	2	4
itchiness	1	6
itching	1	5
itchy	2	5
item	4	2
itemization	6	2
itemize	3	4
itemized	4	5
itemizer	4	6
items	4	3
iterate	3	3
iteration	4	3
iterative	3	3
itinerant	3	4
itinerantly	3	6
itinerary	4	4
itinerate	4	6
itself	4	3
itsy-bitsy	5	4
itty-bitty	5	2
itunes	6	5
ivory	4	1
jab	3	4
jabbed	1	7
jabber	3	4
jabberer	1	6
jabberwocky	4	4
jabbing	1	7
jack	3	3
jackal	2	4
jackass	1	5
jacket	5	2
jacketless	4	3
jackhammer	1	5
jackknife	4	6
jackpot	7	5
jackrabbit	4	3
jacks	3	3
jade	4	3
jaded	2	4
jadedly	1	1
jadedness	1	1
jadestone	5	1
jag	3	3
jagged	1	3
jaggedly	2	5
jaggedness	2	4
jaguar	4	5
jail	1	6
jailbait	0	6
jailbird	2	4
jailbreak	2	4
jailer	1	4
jailhouse	1	6
jailor	1	5
jalapeno	4	6
jalopy	3	3
jam	4	4
jamaican	4	6
jambalaya	6	4
jamboree	4	4
jammed	2	6
jammer	3	4
jamming	3	7
jangle	1	6
jangly	1	5
janitor	4	2
janitorial	3	3
japan	5	3
jar	3	2
jargon	2	4
jargonistic	2	2
jargonize	1	6
jarhead	3	4
jarring	1	5
jasmine	5	2
jasper	3	3
jaundice	1	3
jaundiced	1	3
jaunt	6	3
jauntily	6	6
jauntiness	6	6
jaunty	6	6
java	3	2
javelin	3	3
jaw	4	4
jawbone	3	3
jawbreaker	2	6
jawless	1	1
jawline	4	2
jaws	3	4
jay	4	3
jaybird	4	4
jaywalk	1	6
jaywalker	1	6
jazz	5	3
jazzercise	6	7
jazzily	6	7
jazziness	6	6
jazzy	5	3
jealous	1	6
jealously	1	6
jealousness	1	2
jealousy	1	5
jean	4	3
jeans	4	2
jeep	4	4
jeepers	5	7
jeer	1	6
jeerer	1	6
jeering	2	6
jeez	3	3
jekyll	1	6
jellied	5	1
jellification	4	0
jelly	5	2
jellybean	4	3
jellyfish	4	4
jellylike	4	0
jellyroll	6	1
jenny	4	3
jeopardize	2	6
jeopardy	1	6
jerk	1	4
jerker	1	6
jerkily	1	6
jerkiness	1	7
jerks	1	6
jerky	2	4
jersey	4	2
jest	4	5
jester	3	5
jesuit	4	4
jesus	6	3
jet	4	5
jetlag	1	5
jetliner	4	6
jetpack	6	7
jetsam	2	1
jetski	5	7
jetted	5	7
jetty	4	3
jewel	6	4
jeweler	5	3
jewellery	6	1
jewelry	6	4
jib	3	3
jibber	3	6
jibe	3	6
jiff	4	3
jiffy	3	3
jig	4	3
jigger	4	6
jiggle	4	5
jigsaw	4	4
jihad	2	5
jihadist	0	7
jilt	1	6
jiminy	6	4
jimmy	4	2
jingle	4	4
jingled	5	6
jinx	2	4
jitter	2	7
jitterbug	6	7
jitters	2	6
jittery	2	6
jive	4	4
job	5	4
jobholder	5	6
jobinterview	5	6
jobless	2	1
joblessness	0	1
jobseeker	4	6
jock	4	5
jockey	4	5
jockstrap	2	3
jocular	7	6
jocularity	7	6
jocularly	7	6
jog	4	5
jogger	3	4
jogging	6	7
john	4	3
join	5	3
joinable	6	5
joined	5	3
joiner	6	6
joining	5	3
joint	4	3
jointly	5	3
joist	4	1
joke	5	4
jokeless	2	1
joker	5	5
jokester	6	6
jokey	6	6
joking	5	6
jollier	6	7
jolliness	7	7
jolly	7	5
jolt	3	5
jornada	3	4
joshing	5	6
jostle	3	7
jostler	2	7
jot	3	2
jotter	4	6
jotting	4	6
jour	3	3
journal	5	2
journalism	4	4
journalist	4	3
journalistic	5	3
journalistically	4	6
journalize	4	6
journey	6	5
journeyer	6	6
journeyman	5	4
journeywoman	5	5
joust	4	4
jouster	5	7
jovial	6	3
joviality	7	6
jovially	7	6
jovialness	7	6
jowl	1	4
joy	7	6
joyful	7	4
joyfully	7	7
joyfulness	7	6
joyless	1	0
joylessly	1	1
joylessness	0	0
joyous	7	4
joyously	7	7
joyousness	7	7
joyride	5	4
joys	7	4
joystick	4	6
jube	4	4
jubilance	7	7
jubilancy	7	7
jubilant	6	5
jubilantly	7	7
jubilate	7	7
jubilation	7	7
jubilatory	7	7
jubilee	6	4
judge	4	4
judged	2	5
judgelike	4	1
judgement	3	4
judger	1	5
judgeship	5	1
judging	2	4
judgment	3	4
judgmental	2	4
judicative	4	4
judicator	4	6
judicatory	6	5
judicial	3	5
judicially	5	2
judiciary	3	5
judicious	4	3
judiciously	6	4
judiciousness	6	2
judo	4	6
jug	4	2
juggernaut	2	6
juggle	4	5
juggler	4	6
juggling	4	6
jugular	2	4
juice	5	2
juiceless	1	0
juicer	4	4
juicily	6	5
juiciness	6	5
juicy	6	4
jujitsu	5	6
juju	4	4
juke	4	3
jukebox	5	4
jumba	4	4
jumble	2	4
jumbled	2	4
jumbler	2	5
jumbo	5	4
jump	4	6
jumpable	6	6
jumper	4	2
jumpiness	1	7
jumprope	6	7
jumpstart	6	7
jumpsuit	4	3
jumpy	2	6
junction	3	3
junctional	4	2
juncture	3	4
jungle	4	4
junior	4	2
juniper	4	2
junk	1	3
junket	3	4
junkie	1	6
junkman	2	6
junky	3	4
junkyard	1	3
junta	3	4
juridical	4	3
juries	4	6
jurisdiction	3	4
jurisdictional	4	2
jurisdictionally	4	2
jurisprudence	3	3
jurist	3	4
juror	4	4
jury	3	4
juryless	2	2
juryman	4	6
jurywoman	4	4
just	6	4
justice	5	4
justifiable	6	3
justifiableness	7	1
justifiably	7	4
justification	4	3
justified	6	1
justifier	6	5
justify	4	3
justly	6	3
justness	6	4
juststop	3	3
justthebeginning	4	3
jut	4	4
jute	4	2
jutting	4	5
juvenile	5	3
juvenilely	3	6
juvenility	3	6
juxtapose	4	6
juxtaposition	3	4
kabob	5	4
kahuna	6	4
kaiser	3	4
kale	3	2
kaleidoscope	4	3
kaleidoscopic	6	6
kaleidoscopically	6	6
kamikaze	1	6
kangaroo	5	2
kanji	4	3
kappa	3	3
kaput	2	3
karaoke	5	5
karat	4	2
karate	4	6
karma	4	4
karmic	2	3
kart	5	7
kayak	4	4
kayaker	6	7
kazoo	4	3
kebab	4	3
keel	2	3
keen	6	5
keenly	6	5
keenness	6	5
keep	5	2
keeper	4	3
keeping	4	2
keepsake	5	2
keg	4	3
kelp	3	2
kempt	6	4
ken	3	3
kennel	3	3
kentucky	4	4
kept	3	3
keratin	5	4
keratosis	1	2
kerchief	4	1
kerfuffle	1	6
kern	3	3
kernel	4	3
kerosene	2	4
ketamine	1	7
ketchup	5	2
ketone	2	3
ketosis	4	5
kettle	2	3
kettledrum	4	6
kettledrummer	4	6
kettleful	4	2
kevlar	6	2
key	4	2
keyboard	4	2
keyboardist	6	6
keycard	4	5
keyed	3	3
keyhole	3	3
keyless	5	1
keynoter	6	6
keypad	4	2
keypress	4	7
keystone	4	3
keystroke	4	7
keyword	4	4
khaki	4	2
khan	3	3
kibble	4	3
kick	2	6
kickable	1	6
kickback	1	6
kickball	6	7
kickboard	5	6
kickboxer	4	7
kickboxing	3	6
kicker	3	5
kicking	2	6
kickoff	4	4
kickstand	4	1
kickstart	6	7
kid	5	3
kidder	5	5
kiddie	6	6
kidding	4	4
kiddo	5	3
kiddos	4	3
kiddy	5	6
kidnap	0	6
kidnapped	0	6
kidnapper	1	6
kidnapping	1	6
kidney	3	3
kids	6	4
kill	0	7
killable	1	6
killer	0	7
killin	1	5
killing	1	7
killjoy	1	4
kiln	3	3
kilo	3	3
kilobyte	4	4
kilocalorie	4	4
kilogram	4	2
kilohertz	4	6
kiloliter	4	3
kilometer	3	3
kilometric	4	4
kilos	4	4
kilowatt	4	6
kilt	3	2
kilter	4	4
kimono	5	2
kin	4	3
kind	6	2
kindergarten	6	3
kindergartener	5	6
kindergartner	5	7
kindest	7	2
kindhearted	7	1
kindheartedly	7	1
kindheartedness	7	2
kindler	6	5
kindliness	7	1
kindling	4	5
kindly	7	1
kindness	7	2
kindred	5	3
kinematics	4	3
kinescope	4	6
kinesiology	3	3
kinesis	5	6
kinesthesia	4	6
kinesthetic	5	6
kinetic	4	4
kinetically	4	6
kinfolk	6	1
king	5	5
kingdom	5	4
kingfish	4	3
kingfisher	7	4
kinghood	6	1
kingless	4	2
kinglike	7	1
kingliness	7	1
kingmaker	6	6
kingpin	2	4
kingship	7	1
kink	2	4
kinkily	3	6
kinkiness	2	6
kinky	3	4
kinless	1	2
kinsfolk	6	1
kinship	5	2
kinsman	5	1
kinswoman	6	1
kiosk	4	2
kirk	4	3
kiss	7	6
kissable	7	1
kisser	6	5
kissy	6	5
kit	4	2
kitchen	5	2
kitchenette	4	1
kitchenware	5	3
kite	5	4
kitsch	1	4
kitten	6	2
kittenish	6	5
kiwi	5	2
klan	0	7
kleenex	5	2
kleptomania	0	6
kleptomaniac	1	6
klutz	2	3
klutziness	1	6
klutzy	2	6
knack	4	4
knacker	1	6
knapsack	4	2
knave	0	6
knavery	1	4
knavish	1	6
knavishly	1	6
knead	3	3
kneader	4	6
knee	4	4
kneecap	3	3
kneed	4	6
kneel	3	3
kneeler	4	1
kneeling	2	3
kneepad	4	1
knell	2	4
knelt	4	2
knew	4	3
knick	3	4
knickerbocker	4	4
knickers	4	3
knickknack	4	4
knife	2	5
knifeboard	2	4
knifeless	3	1
knifelike	2	4
knifeman	1	7
knifepoint	1	7
knight	5	3
knighthood	5	5
knightliness	7	2
knit	4	1
knitted	5	1
knitter	5	6
knitting	6	1
knitwear	5	1
knitwork	5	1
knives	2	4
knob	2	3
knobbed	4	2
knobbiness	2	1
knobbly	3	2
knobby	1	4
knoblike	4	0
knock	2	4
knockabout	4	6
knockdown	1	7
knocker	2	6
knockoff	2	4
knockout	3	5
knoll	3	2
knot	4	2
knothole	4	0
knotless	6	1
knots	3	2
knotted	2	3
knottiness	2	1
knotting	4	6
knotty	2	4
know	5	3
knowable	6	4
knowhow	7	5
knowing	6	2
knowingly	4	3
knowingness	6	2
knowledge	6	3
knowledgeable	6	3
knowledgeably	7	2
known	4	3
knuckle	5	2
knuckleball	4	6
knucklebone	4	4
knuckled	3	6
knuckleduster	1	6
knucklehead	1	3
knuckler	4	6
knuckles	2	3
koala	4	1
kodak	5	4
kook	3	3
kookaburra	6	4
kooky	3	4
kool-aid	4	2
korean	4	4
kos	4	3
kosher	3	3
kraken	2	4
kraut	3	4
kremlin	4	4
krill	4	6
kris	3	3
krispies	6	5
krypton	4	1
kryptonite	2	5
kudos	6	4
kuei	4	4
kumquat	3	3
kung	4	6
kyoto	5	4
lab	3	4
label	4	2
labeler	4	6
labia	4	4
labial	4	4
labor	4	4
laboratorial	4	1
laboratory	4	3
labored	5	3
laborer	4	4
laboring	5	5
laborious	3	4
laboriously	1	6
laboriousness	1	6
laborsaving	7	1
labour	4	4
labrador	6	2
labyrinth	3	6
labyrinthine	2	1
lac	3	3
lace	4	1
lacelike	6	0
lacerate	0	6
lacerated	1	6
laceration	1	5
lacerative	1	6
lacework	6	1
lack	2	3
lackadaisical	1	0
lackadaisically	1	0
lackadaisicalness	0	0
lackey	2	4
lacking	2	3
lackluster	2	2
laconic	4	0
laconically	4	1
lacquer	4	2
lacquerer	4	6
lacrosse	4	5
lactase	4	4
lactate	4	4
lactated	2	2
lactation	6	6
lactic	4	5
lactose	3	2
lad	4	3
ladder	4	3
laddie	5	4
laden	3	3
ladies	6	4
lading	3	3
ladle	4	3
ladleful	4	5
lady	6	3
ladybird	6	2
ladyboy	1	6
ladybug	4	3
ladyfinger	5	2
ladylike	4	4
ladylove	7	5
ladyship	4	3
lag	2	3
lager	4	3
lagged	2	1
lagging	1	4
lagoon	5	2
laid	4	1
lair	3	3
laity	4	2
lake	5	1
lakefront	6	2
lakeshore	6	1
lakeside	6	2
lama	4	2
lamb	5	2
lambaste	0	7
lambskin	6	1
lame	1	3
lamely	1	1
lameness	1	1
lament	1	3
lamentable	0	2
lamentably	0	2
lamentation	1	1
lamenter	1	1
lamenting	1	3
lamina	4	2
laminate	4	1
laminated	3	2
lamination	4	4
laminator	4	5
lamp	4	2
lamplight	6	2
lamplighter	4	6
lampoon	1	6
lampooner	1	6
lampoonery	2	6
lampoonist	2	6
lamppost	3	2
lamprey	2	6
lampshade	4	4
lance	3	4
lanced	2	7
lancer	3	4
lancet	4	5
land	4	2
landed	5	4
landfall	4	3
landfill	3	3
landform	4	1
landholder	5	3
landholding	5	1
landing	4	5
landlady	5	2
landless	1	2
landlessness	1	1
landline	4	2
landlocked	2	3
landlord	5	4
landlubber	2	1
landmark	5	2
landmass	4	1
landmine	1	4
landowner	5	1
landownership	6	1
landowning	6	2
lands	4	2
landscape	5	1
landscaper	5	6
landscaping	6	3
landscapist	6	4
landside	4	4
landslide	2	6
landsman	4	2
landward	4	2
lane	3	3
language	5	2
languid	2	2
languidly	2	0
languidness	2	0
languish	2	3
languisher	1	0
languishing	2	3
languishment	1	0
languorous	4	0
languorously	4	1
lankily	2	2
lankiness	2	2
lanky	3	3
lanolin	4	2
lantern	4	2
lap	4	4
laparoscopy	2	6
lapboard	4	1
lapdog	3	3
lapel	3	2
lapelled	4	3
lapful	6	1
lapped	4	6
lapping	5	6
lapse	3	2
lapsed	2	2
laptop	5	2
larcenist	0	6
larcenous	1	6
larceny	2	6
lard	3	2
larder	5	2
large	5	4
largely	4	1
largeness	6	1
larger	5	5
largess	7	3
largest	4	4
largo	4	3
lark	4	2
larkish	6	6
larva	2	3
larvae	2	6
larval	4	5
laryngitis	1	4
laryngologist	4	4
laryngoscope	4	1
laryngoscopy	2	6
larynx	3	3
lasagna	5	3
lascivious	1	7
lasciviously	1	6
lasciviousness	1	6
laser	3	4
laserdisc	4	3
laserjet	5	6
lash	2	6
lasher	1	6
lass	5	4
lasso	3	3
last	2	2
lastday	2	4
lasting	5	4
lastly	4	0
lastminute	3	4
latch	3	2
latchkey	2	3
late	2	3
latecomer	2	6
lately	4	4
latency	4	1
lateness	1	3
latent	3	4
latently	4	0
later	3	2
lateral	3	3
lateralization	4	6
lateralize	4	6
laterally	4	2
latest	4	3
latex	3	3
lathe	4	3
lather	4	2
latherer	4	6
latin	4	4
latitude	4	2
latitudinal	4	3
latrine	3	2
latrines	1	3
latte	4	2
latter	4	2
lattermost	4	1
lattice	3	3
latticed	4	2
latticework	4	1
laud	3	3
laudability	7	1
laudable	5	3
laudably	7	6
laudation	4	4
laudatory	4	3
laugh	7	4
laughable	4	4
laughably	6	5
laughing	6	4
laughingstock	3	5
laughs	6	6
laughter	7	5
launch	5	6
launcher	5	5
launches	3	5
launder	3	3
launderer	1	5
launderette	5	5
laundering	3	2
laundress	4	6
laundromat	4	1
laundry	5	2
laundryman	4	4
laundrywoman	4	6
laureate	5	3
laurel	5	1
laurels	5	2
lava	2	4
lavage	4	3
lavatory	4	3
lavender	6	1
lavish	6	5
lavisher	6	6
lavishly	6	4
lavishness	7	2
law	5	4
lawbreaker	0	6
lawbreaking	0	6
lawful	5	3
lawfully	6	2
lawfulness	6	1
lawgiver	6	6
lawgiving	6	6
lawless	2	5
lawlessly	1	6
lawlessness	1	6
lawmaker	6	6
lawmaking	6	6
lawman	4	4
lawn	5	2
lawnmower	3	4
lawsuit	2	6
lawyer	4	4
lawyerly	4	4
lax	3	3
laxative	2	4
laxity	1	1
laxness	2	0
lay	4	2
layaway	3	4
layback	4	1
layer	4	1
layered	4	2
layman	4	2
layoff	0	5
layout	4	3
layover	4	2
laypeople	4	2
layperson	4	2
layup	6	6
laywoman	4	1
laze	6	0
lazily	1	0
laziness	2	2
lazy	3	2
lazybones	1	0
lazyday	2	2
lea	4	2
leach	1	5
lead	2	5
leaded	3	4
leaden	1	0
leader	6	4
leaderless	1	1
leadership	6	5
leading	6	5
leadless	3	1
leadoff	6	7
leads	4	3
leadsman	4	6
leaf	4	1
leafhopper	4	5
leafless	2	1
leaflessness	1	0
leaflet	3	1
leafy	5	4
league	5	2
leak	3	6
leakage	1	5
leaker	1	6
leakiness	1	5
leaky	1	5
lean	5	2
leaned	4	3
leaning	3	3
leanly	4	2
leanness	5	2
leap	5	5
leaper	5	7
leapfrog	5	6
leapfrogging	7	7
leapt	6	7
learn	6	5
learnable	7	4
learned	5	3
learnedly	6	5
learnedness	6	2
learner	5	3
learning	6	4
learnt	6	2
leasable	5	2
lease	4	3
leased	4	3
leasehold	4	1
leaseholder	4	1
leash	2	2
least	2	2
leastways	4	3
leastwise	4	1
leather	4	2
leatherback	4	4
leatherette	4	4
leatherhead	2	4
leatherjacket	4	4
leatherneck	4	6
leatherwork	6	6
leatherworker	5	6
leathery	3	3
leave	3	2
leavemealone	2	3
leaven	5	6
leaver	3	5
leaving	1	4
lebanese	4	4
lecher	0	6
lecherous	1	5
lecherously	0	7
lecherousness	0	6
lechery	0	6
lectern	4	3
lecture	4	3
lecturer	5	4
led	4	6
lederhosen	5	4
ledge	3	2
ledged	4	4
ledger	4	3
lee	4	2
leech	2	4
leeches	1	5
leechlike	1	1
leek	4	2
leer	4	2
leery	2	4
lees	3	4
leeway	4	4
left	2	3
leftie	4	5
leftish	3	4
leftism	3	5
leftist	2	4
leftmost	4	1
leftout	2	3
leftover	3	3
leftovers	2	2
leftward	3	4
leftwing	1	6
lefty	3	3
leg	4	3
legacy	6	4
legal	5	3
legalese	2	1
legalism	2	1
legalist	2	5
legalistic	2	1
legalistically	2	2
legality	5	2
legalization	6	6
legalize	4	3
legalized	5	3
legally	5	3
legate	6	4
legation	4	6
legend	6	4
legendary	6	4
legged	4	4
legging	4	4
leggy	5	2
leghorn	4	2
legibility	5	3
legible	5	2
legibly	5	1
legion	3	4
legionary	4	6
legionnaire	4	6
legislate	4	4
legislation	4	3
legislative	4	3
legislatively	4	5
legislator	3	4
legislatorial	4	6
legislature	4	3
legit	5	3
legitimacy	6	3
legitimate	6	3
legitimately	6	3
legitimatize	6	5
legitimist	4	4
legitimization	5	3
legitimize	6	2
legless	1	1
lego	4	2
legroom	6	1
legs	3	3
legume	4	2
legwarmer	5	4
legwork	4	4
leisure	4	3
leisured	5	0
leisureliness	5	0
leisurely	6	2
leisurewear	6	1
lemma	4	2
lemme	2	3
lemming	3	6
lemon	4	2
lemonade	5	2
lemongrass	6	2
lemony	6	1
lemur	4	6
lend	4	3
lendable	6	2
lender	2	4
lending	4	4
length	3	2
lengthen	4	3
lengthened	3	4
lengthener	5	6
lengthening	5	4
lengthily	3	1
lengthiness	2	1
lengthways	4	3
lengthwise	4	3
lengthy	4	2
lenience	6	1
leniency	4	3
lenient	4	3
leniently	6	1
lens	3	2
lentil	4	1
leopard	4	5
leopardess	5	6
leotard	4	3
leper	1	4
leprechaun	3	3
leprosy	1	5
leprous	0	1
lesion	2	4
lesions	1	3
less	2	2
lessee	3	3
lessen	2	2
lessening	3	2
lesser	3	1
lesson	5	4
lessor	4	3
lest	2	4
let	3	3
letch	1	7
letdown	1	1
lethal	1	6
lethality	0	6
lethally	0	7
lethargic	1	2
lethargically	1	0
lethargy	1	2
letter	4	2
letterbox	4	4
lettered	4	3
letterhead	3	2
lettering	4	1
letterman	4	4
letterpress	4	6
letters	5	2
letting	4	5
lettuce	4	1
leukemia	1	4
leukemic	0	6
levee	4	2
level	4	2
leveler	4	6
levelheaded	7	1
levelheadedness	7	0
levelness	6	0
lever	3	2
leverage	3	4
leveraged	5	6
levitate	4	4
levitation	6	6
levitator	6	6
levy	3	3
lewd	1	5
lewdly	0	6
lewdness	0	6
lexicographer	5	4
lexicographic	3	4
lexicographical	4	1
lexicographically	4	1
lexicography	5	2
lexicological	6	2
lexicologist	6	5
lexicology	4	1
lexicon	4	3
ley	4	3
liabilities	3	4
liability	5	4
liable	5	4
liaison	5	4
liar	0	4
libation	6	3
libel	1	5
libelous	1	5
libelously	0	6
liberal	4	4
liberalism	4	5
liberalist	4	6
liberalistic	6	6
liberality	6	3
liberalization	6	6
liberalize	6	6
liberalizer	6	6
liberally	5	4
liberalness	6	4
liberate	5	4
liberated	5	4
liberating	6	4
liberation	5	4
liberationist	7	6
liberator	7	6
libertarian	4	6
libertarianism	4	6
liberties	4	6
libertine	1	6
liberty	7	4
libido	5	4
librarian	4	1
librarianship	5	1
library	5	1
libre	6	4
libretto	4	2
lice	1	4
licence	4	4
licensable	5	3
license	4	3
licensed	6	1
licensee	4	1
licenser	5	2
licensor	4	6
licensure	6	2
licentious	0	6
licentiousness	0	6
lichen	3	3
lick	3	3
licker	1	6
licorice	5	2
lid	3	1
lidded	4	1
lidless	2	6
lidocaine	5	5
lie	1	5
lied	1	5
liege	3	3
lien	3	4
lieu	3	3
lieutenancy	4	1
lieutenant	4	4
life	6	4
lifeblood	5	5
lifeboat	5	3
lifebuoy	6	1
lifecycle	6	6
lifeguard	6	4
lifeisgood	6	4
lifeless	0	2
lifelessly	1	0
lifelessness	0	0
lifelike	5	4
lifelikeness	6	2
lifeline	5	4
lifelong	6	2
lifer	3	4
lifesaver	6	5
lifesaving	7	6
lifespan	6	1
lifestyle	5	3
lifesucks	1	4
lifetime	6	4
lifevest	6	2
lifework	6	6
lift	5	4
lifted	5	3
lifter	5	6
liftoff	4	5
ligament	3	3
ligation	2	3
ligature	3	3
light	5	2
lightbulb	4	2
lighten	5	3
lightener	6	6
lighter	6	2
lightheaded	2	4
lightheadedness	1	6
lighthearted	7	3
lightheartedly	7	6
lightheartedness	7	3
lighthouse	4	2
lighting	5	3
lightless	1	0
lightlessness	1	0
lightly	5	2
lightness	6	3
lightning	3	5
lightproof	4	0
lights	5	3
lightsaber	6	7
lightship	4	6
lightswitch	4	5
lightweight	5	2
lightwood	4	2
lightyear	5	4
likability	7	4
likable	6	3
likableness	7	4
like	5	2
likeability	7	1
liked	7	3
likelihood	5	3
likeliness	5	3
likely	4	2
liken	4	1
likeness	5	3
likes	6	5
likewise	5	2
liking	7	4
lilac	5	1
lilies	6	1
lilt	6	6
lily	4	2
limb	4	3
limber	5	5
limberness	6	6
limbic	4	6
limbless	1	0
limbo	3	2
lime	4	2
limeade	6	3
limelight	5	4
limelighter	6	6
limerick	5	6
limestone	4	2
limewater	4	2
limey	3	2
limit	3	3
limitable	3	2
limitation	1	3
limited	2	2
limitedly	2	1
limitedness	1	1
limiter	2	2
limitless	5	4
limitlessly	6	4
limitlessness	7	4
limo	5	3
limousine	4	4
limp	3	3
limpid	7	0
limpidness	6	0
limply	1	0
limpness	1	0
lin	3	3
linchpin	5	4
line	4	1
lineage	4	3
lineal	4	1
linear	5	2
linearity	4	4
linearization	4	5
linearly	4	4
lineate	4	4
lineated	4	4
lineation	6	4
linebacker	3	5
lined	3	3
lineless	3	1
lineman	4	6
linen	5	2
liner	3	3
lines	4	2
linesman	4	6
lineup	4	3
linger	3	2
lingerer	3	1
lingerie	4	3
lingering	4	5
lingo	3	3
lingual	4	3
linguine	5	2
linguini	4	2
linguist	4	2
linguistic	5	2
linguistically	4	4
linguistics	4	3
lining	4	3
link	3	2
linkable	6	4
linkage	4	4
linker	3	6
linkup	6	6
linoleum	4	3
linseed	4	0
lint	3	1
lion	4	5
lioness	6	6
lionfish	3	6
lionhearted	7	6
lip	4	2
lipid	4	4
lipless	1	3
lipoprotein	4	3
liposuction	2	5
lipped	3	4
lippy	2	5
lipread	4	6
lipstick	5	3
liquefaction	3	4
liquefiable	4	1
liquefied	4	3
liquefier	4	6
liquefy	4	6
liqueur	5	4
liquid	4	2
liquidate	2	5
liquidation	3	4
liquidator	2	5
liquidity	5	4
liquidize	4	6
liquidizer	6	6
liquidly	4	1
liquidness	4	0
liquor	4	5
lira	4	2
lisp	3	3
list	4	2
listen	5	3
listener	5	3
listenting	4	3
listeria	1	5
listerine	4	4
listing	3	2
listless	2	2
listlessly	2	0
listlessness	1	0
listneing	4	3
lit	6	5
litany	4	3
lite	5	4
liter	4	1
literacy	5	2
literal	4	2
literalism	3	2
literalist	4	1
literalistic	3	2
literality	4	1
literalize	4	4
literally	4	2
literalness	4	1
literary	5	2
literate	6	4
literature	5	2
lithe	5	4
lithely	6	6
litheness	6	3
lithesome	6	6
lithium	3	2
lithograph	4	2
lithographer	4	6
lithographic	4	1
lithographical	4	2
lithographically	4	1
lithography	4	2
lithology	4	3
lithosphere	3	2
litigant	2	4
litigate	2	6
litigation	3	5
litigator	3	4
litigious	3	5
litigiously	1	6
litigiousness	1	6
litmus	4	4
litter	2	4
litterbug	1	6
litterer	1	6
little	3	1
littleness	1	0
littlethings	5	2
littoral	4	3
liturgical	4	1
liturgically	4	2
liturgist	4	1
liturgy	3	2
livability	6	2
livable	6	2
live	6	5
liveable	7	1
lived	4	2
livelife	6	4
livelihood	5	3
liveliness	7	7
livelong	6	5
lively	6	6
liven	5	5
liver	3	2
liverless	1	1
liverwort	4	0
liverwurst	3	2
livery	4	3
livestock	5	3
livestream	4	4
livewire	6	7
livid	3	6
lividly	1	6
lividness	1	3
living	6	5
lizard	3	3
llama	3	4
lmao	3	4
lmfao	3	4
lml	3	4
load	3	3
loader	4	3
loaf	5	2
loafer	2	3
loam	3	3
loan	4	3
loaner	5	4
loath	1	5
loathe	1	5
loather	0	6
loathful	0	5
loathing	1	6
loathsome	1	5
loathsomely	0	1
loathsomeness	0	1
lob	4	6
lobby	4	3
lobbyism	1	5
lobbyist	3	4
lobe	3	3
lobectomy	1	1
lobotomize	0	6
lobotomy	2	4
lobster	4	2
local	5	2
locale	3	3
localism	4	1
locality	4	2
localizable	4	4
localization	4	2
localize	4	3
localized	3	3
localizer	4	6
locally	4	2
localness	4	2
locate	4	4
located	4	4
locater	4	5
location	4	3
locative	4	4
locator	3	3
loch	3	2
lock	2	4
lockable	5	2
lockbox	4	2
lockdown	1	4
locker	3	2
locket	4	2
lockjaw	1	2
lockless	4	1
locknut	4	0
lockout	1	6
locksmith	4	3
lockstep	2	6
lockup	2	4
loco	2	5
locomotion	3	4
locomotive	4	5
locus	4	4
locust	3	3
lode	3	3
lodge	5	2
lodged	4	1
lodger	3	3
lodging	5	2
loft	4	3
loftily	6	2
loftiness	7	4
lofty	5	2
log	4	3
loganberry	5	4
logarithm	4	3
logarithmic	3	3
logarithmical	4	3
logarithmically	4	1
logbook	4	1
logged	4	1
logger	4	7
loggerhead	1	5
logging	4	6
logic	5	2
logical	6	3
logicality	7	1
logically	4	1
logician	6	5
logistic	4	4
logistical	4	6
logistician	4	5
logistics	4	4
logjam	1	5
logo	3	2
logotype	3	2
logroller	3	7
loin	3	2
